id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
85633938,24000, 36 months, 10.49%,779.95,B,B3,Account Executive,2 years,MORTGAGE,225000.0,Verified,n,debt_consolidation,Debt consolidation,027xx,MA,14.95,3,Nov-1994,2,4.0,,8,0,12969,38.4%,22,w,22.0,0,490757,0,2,0,1,16.0,5120,13.0,0,0,12556,25.0,33800,1,1,5,1,61345,17831.0,42.1,0,0,260.0,201,33,16,3,33.0,,0.0,12.0,0,2,2,4,6,10,5,9,2,8,0.0,0,1,0,90.5,50.0,0,0,603626,18089,30800,39826,yes
85675920,16800, 36 months, 27.49%,690.29,F,F4,Shipping Supervisor,9 years,MORTGAGE,52573.0,Verified,n,credit_card,Credit card refinancing,770xx,TX,24.45,0,Jul-2008,1,,,9,0,10106,64%,26,f,,0,104292,1,1,0,0,42.0,9171,46.0,1,6,2770,54.0,15800,2,1,3,6,13037,488.0,93.9,0,0,96.0,62,1,1,1,1.0,,0.0,,0,4,5,5,9,4,7,21,5,9,0.0,0,0,1,100.0,75.0,0,0,128090,19277,8000,20092,yes
84042946,12000, 36 months,  9.49%,384.34,B,B2,,n/a,RENT,65000.0,Verified,n,credit_card,Credit card refinancing,953xx,CA,13.13,0,Mar-2002,1,46.0,72.0,11,1,8307,45.4%,23,f,46.0,0,19542,1,1,1,1,12.0,11235,75.0,2,3,2951,59.0,18300,0,0,1,4,1954,3693.0,69.2,0,0,141.0,172,4,4,1,4.0,81.0,4.0,81.0,2,6,6,7,11,7,10,15,6,11,0.0,0,0,3,91.3,28.6,0,0,33300,19542,12000,15000,yes
85742982,21000, 36 months, 11.49%,692.4,B,B5,RN,10+ years,RENT,73000.0,Verified,n,credit_card,Credit card refinancing,029xx,RI,22.42,0,Apr-1980,0,,79.0,10,1,21292,67.6%,30,w,,0,31516,0,2,0,3,15.0,10224,32.0,0,1,9347,50.0,31500,0,2,1,4,3502,6696.0,74.9,0,0,154.0,435,23,15,0,28.0,,7.0,,0,3,4,4,12,8,8,21,4,10,0.0,0,0,0,100.0,25.0,1,0,63262,31516,26700,31762,yes
85623637,1000, 36 months, 11.49%,32.98,B,B5,Engineering Tech,1 year,MORTGAGE,60000.0,Source Verified,n,debt_consolidation,Debt consolidation,945xx,CA,11.3,0,Mar-2008,0,,,9,0,8005,61.6%,24,w,,0,510265,0,1,1,3,12.0,13014,85.0,1,1,3760,74.0,13000,5,3,1,6,63783,701.0,90.9,0,0,79.0,100,8,8,3,8.0,,12.0,,0,3,4,3,7,8,6,13,4,9,0.0,0,0,3,100.0,66.7,0,0,524527,21019,7700,15404,yes
85553146,5000, 36 months,  9.49%,160.15,B,B2,Assistant supervisor ,10+ years,RENT,60000.0,Verified,n,moving,Moving and relocation,075xx,NJ,0.5,1,Aug-1999,0,7.0,,10,0,347,1.7%,31,w,,0,347,1,0,0,0,43.0,0,,3,3,347,2.0,20700,1,0,1,3,43,15853.0,2.1,0,0,77.0,203,5,5,1,7.0,7.0,3.0,7.0,0,1,1,6,15,4,10,26,1,10,0.0,0,0,3,96.8,0.0,0,0,20700,347,16200,0,yes
85731946,10000, 36 months,  8.99%,317.96,B,B1,Medical Technologist,10+ years,MORTGAGE,78000.0,Verified,n,debt_consolidation,Debt consolidation,170xx,PA,31.25,0,Mar-1988,1,,,11,0,132851,97%,46,f,,0,251533,1,2,1,1,4.0,25579,83.0,0,1,20005,97.0,136818,0,2,2,2,27948,8000.0,98.0,0,0,119.0,340,23,4,8,38.0,,5.0,,0,5,6,12,12,16,6,24,7,9,,0,0,1,100.0,100.0,0,0,309703,64941,32000,30885,yes
85522811,4500, 36 months, 10.99%,147.31,B,B4,Loader,10+ years,OWN,48000.0,Not Verified,n,car,Car financing,760xx,TX,6.6,1,Mar-1998,0,20.0,,7,0,1836,22.1%,12,w,,0,2546,1,1,1,2,6.0,710,51.0,0,4,1269,26.0,8300,0,0,0,6,364,2674.0,40.6,0,0,220.0,126,14,6,0,15.0,,17.0,,0,3,4,3,3,5,6,6,4,7,0.0,0,0,1,91.7,0.0,0,0,9700,2546,4500,1400,yes
85612389,16000, 36 months, 10.99%,523.75,B,B4,Contractor ,< 1 year,RENT,45000.0,Not Verified,n,debt_consolidation,Debt consolidation,112xx,NY,12.61,0,Jun-2011,1,,,12,0,13878,51%,14,f,,0,13878,1,0,0,0,28.0,0,,3,5,5372,51.0,27200,0,0,2,5,1157,8720.0,57.7,0,0,28.0,61,2,2,0,2.0,,2.0,,0,8,10,9,10,1,12,13,10,12,0.0,0,0,3,100.0,22.2,0,0,27200,13878,20600,0,no
85625929,10225, 60 months, 27.49%,315.23,F,F4,Legal asistente ,4 years,MORTGAGE,37500.0,Verified,n,debt_consolidation,Debt consolidation,342xx,FL,34.98,0,Mar-2007,0,44.0,,18,0,21967,44.8%,30,w,,0,160507,2,5,1,2,1.0,33782,94.0,7,9,9990,66.0,49000,2,3,6,12,9442,20184.0,51.5,0,0,107.0,112,2,1,1,7.0,44.0,1.0,44.0,1,6,8,7,8,11,12,18,8,18,0.0,0,0,8,93.1,28.6,0,0,191252,55749,41600,35852,yes
85421390,15000, 36 months, 16.99%,534.72,D,D1,Customer Service Rep,10+ years,RENT,36000.0,Verified,n,debt_consolidation,Debt consolidation,073xx,NJ,8.03,0,Dec-1988,1,68.0,40.0,5,2,6160,49.3%,11,w,68.0,0,6160,1,0,0,0,51.0,0,,2,5,2297,49.0,12500,0,0,2,5,1232,3604.0,47.0,0,0,143.0,331,4,4,1,8.0,,4.0,,0,3,5,3,4,2,5,8,5,5,0.0,0,0,2,90.0,33.3,2,0,12500,6160,6800,0,yes
85573249,2750, 36 months, 10.49%,89.37,B,B3,Quality Assurance Manager,5 years,RENT,49000.0,Not Verified,n,debt_consolidation,Debt consolidation,435xx,OH,26.79,0,Sep-2000,0,,82.0,15,1,6237,29%,24,w,63.0,0,37520,2,7,0,1,14.0,31283,70.0,3,3,1019,29.0,21850,0,0,1,4,2680,2892.0,11.0,0,0,124.0,190,2,2,0,2.0,,12.0,,0,6,7,8,8,10,7,13,5,14,,0,0,3,96.0,0.0,1,0,66601,37520,17350,44751,yes
85542923,3500, 36 months,  8.99%,111.29,B,B1,Patrol Officer,6 years,RENT,64000.0,Not Verified,n,credit_card,Credit card refinancing,549xx,WI,20.7,2,Aug-1995,0,11.0,,19,0,9395,27.6%,34,w,42.0,0,44667,0,3,1,4,8.0,35272,86.0,3,4,3108,60.0,34000,3,12,2,8,2482,9330.0,47.3,0,0,156.0,251,7,7,2,7.0,15.0,7.0,15.0,0,5,10,5,5,13,14,17,10,19,0.0,0,0,4,82.4,40.0,0,0,75127,44667,17700,41127,yes
85752666,10000, 36 months, 10.99%,327.34,B,B4,Professional Security Officer,8 years,MORTGAGE,67000.0,Source Verified,n,debt_consolidation,Debt consolidation,731xx,OK,14.22,0,Sep-2000,1,44.0,,8,0,9985,72.4%,18,w,56.0,0,189069,0,1,1,1,9.0,19051,87.0,1,4,5483,81.0,13800,1,4,4,6,23634,557.0,91.2,0,0,109.0,190,12,9,1,12.0,56.0,2.0,56.0,2,2,4,2,5,4,6,13,4,8,0.0,0,0,3,83.3,50.0,0,0,197770,29036,6300,21959,no
85546855,4075, 36 months, 16.99%,145.27,D,D1,Labor ,10+ years,OWN,65000.0,Source Verified,n,home_improvement,Home improvement,067xx,CT,8.66,0,Nov-2000,0,41.0,81.0,7,1,1880,25.4%,14,w,41.0,0,11414,0,1,1,1,9.0,9534,79.0,0,4,932,59.0,7400,2,0,10,5,1631,2168.0,30.1,0,0,125.0,188,17,9,0,46.0,41.0,0.0,41.0,0,1,2,3,6,3,6,11,2,7,0.0,0,0,1,76.9,0.0,0,0,19494,11414,3100,12094,yes
85682048,7000, 36 months, 10.49%,227.49,B,B3,welder,9 years,MORTGAGE,47940.0,Verified,n,debt_consolidation,Debt consolidation,328xx,FL,14.04,0,Jul-2004,1,68.0,,10,0,5793,25.9%,17,w,68.0,0,117629,1,1,2,2,3.0,13809,98.0,0,1,1550,54.0,22400,0,1,1,3,14704,7952.0,33.2,0,0,144.0,129,19,3,2,19.0,,6.0,68.0,2,4,6,4,5,5,8,10,6,9,0.0,0,0,2,81.2,0.0,0,0,137274,19602,11900,14074,yes
85697517,17200, 36 months, 18.99%,630.4,D,D3,Construction,10+ years,RENT,41000.0,Verified,n,home_improvement,Home improvement,604xx,IL,19.82,0,Mar-1999,0,42.0,,9,0,9012,77%,23,w,42.0,0,21970,1,1,0,1,21.0,12958,77.0,1,2,3030,77.0,11700,2,0,2,3,2441,884.0,81.6,0,0,127.0,208,4,4,1,28.0,75.0,7.0,75.0,4,3,7,3,11,2,8,20,7,9,0.0,0,0,1,65.2,66.7,0,0,28452,21970,4800,16752,no
85656690,10000, 36 months, 12.79%,335.93,C,C1,,n/a,MORTGAGE,55000.0,Verified,n,credit_card,Credit card refinancing,617xx,IL,30.2,0,Jul-2002,1,,,12,0,16547,61%,26,w,,0,134706,3,4,2,4,4.0,38826,83.0,1,2,7824,61.0,27000,1,0,2,6,12246,7000.0,57.0,0,0,89.0,111,4,4,4,23.0,,4.0,,0,2,5,6,6,11,5,11,5,11,,0,0,3,100.0,50.0,0,0,167566,55373,14000,46966,yes
85703934,3600, 36 months, 11.49%,118.7,B,B5,Security Supervisor,2 years,RENT,30000.0,Source Verified,n,debt_consolidation,Debt consolidation,328xx,FL,12.0,0,Aug-1999,0,,,7,0,3766,30.9%,12,w,,0,7004,2,1,1,1,9.0,3238,79.0,3,4,3389,43.0,12200,1,2,2,5,1001,8434.0,30.9,0,0,134.0,203,4,4,0,4.0,,9.0,,0,3,3,6,6,4,6,8,3,7,0.0,0,0,4,100.0,16.7,0,0,16299,7004,12200,4099,yes
85684855,10125, 36 months, 21.49%,384.02,D,D5,S845ales Consultant,3 years,MORTGAGE,45000.0,Source Verified,n,medical,Medical expenses,080xx,NJ,32.93,0,Dec-1999,1,39.0,,8,0,16187,72.3%,12,f,,0,32106,0,3,0,1,15.0,15919,71.0,2,2,2665,72.0,22400,0,1,2,3,4013,2360.0,62.5,0,0,199.0,77,10,10,0,10.0,39.0,4.0,39.0,2,2,4,3,3,7,5,5,4,8,0.0,0,0,2,72.7,66.7,0,0,44833,32106,6300,22433,no
85037673,7500, 36 months, 10.49%,243.74,B,B3,Sales Manager/Marketer,4 years,MORTGAGE,60000.0,Not Verified,n,debt_consolidation,Debt consolidation,837xx,ID,18.02,0,May-1996,1,76.0,96.0,18,1,13545,50.4%,37,w,76.0,0,247725,2,5,0,1,24.0,24145,64.0,3,6,4803,58.0,26900,0,5,2,7,13763,2544.0,76.4,0,0,124.0,242,3,3,4,4.0,,4.0,,1,3,9,4,6,15,12,18,9,18,0.0,0,0,3,97.2,75.0,1,0,296846,37690,10800,37621,yes
85827118,8000, 36 months, 11.49%,263.78,B,B5,Driller,10+ years,MORTGAGE,120000.0,Source Verified,n,major_purchase,,898xx,NV,11.36,1,Jul-2006,0,7.0,,8,0,10930,46.1%,16,f,,0,256307,1,2,0,0,31.0,24787,63.0,1,2,6188,56.0,23700,1,0,2,4,32038,5541.0,60.7,0,0,120.0,111,5,5,2,5.0,,11.0,,0,3,5,3,6,5,5,9,5,8,0.0,0,0,3,87.5,66.7,0,0,289680,35717,14100,39580,yes
85726388,2400, 36 months, 13.49%,81.44,C,C2,Student Concierge,1 year,RENT,18643.0,Source Verified,n,debt_consolidation,Debt consolidation,328xx,FL,11.53,2,Oct-2012,0,4.0,,21,0,1211,19.5%,22,w,,0,37242,2,18,5,11,6.0,36031,98.0,2,2,1211,87.0,6200,2,2,1,13,1773,4289.0,22.0,0,0,45.0,25,8,6,0,8.0,4.0,11.0,4.0,0,1,1,2,2,19,3,3,1,21,0.0,0,0,7,90.9,0.0,0,0,43039,37242,5500,36839,no
85716168,35000, 36 months, 13.49%,1187.57,C,C2,CNC Programer,7 years,MORTGAGE,125000.0,Source Verified,n,home_improvement,Home improvement,607xx,IL,6.95,0,Jul-2000,2,,,11,0,56126,44.6%,24,w,,0,56126,1,0,0,0,46.0,0,,1,3,9999,45.0,107000,0,0,3,3,5613,29293.0,45.8,0,0,167.0,192,6,6,0,14.0,,0.0,,0,5,7,9,15,5,11,19,7,11,0.0,0,0,1,87.0,25.0,0,0,107000,56126,54000,0,no
85551996,23075, 60 months, 17.99%,585.83,D,D2,Deputy,10+ years,MORTGAGE,75000.0,Source Verified,n,debt_consolidation,Debt consolidation,836xx,ID,34.03,0,Nov-2002,0,,,16,0,21233,73.7%,44,w,,0,380089,0,10,0,3,14.0,121906,85.0,0,1,7454,82.0,28800,3,3,1,5,25339,46.0,99.4,0,0,114.0,164,14,14,6,47.0,,7.0,,0,1,3,1,4,25,5,13,3,16,0.0,0,0,0,100.0,100.0,0,0,408897,143139,7500,138497,yes
85572624,8000, 36 months, 11.49%,263.78,B,B5,manager,< 1 year,RENT,100000.0,Not Verified,n,debt_consolidation,Debt consolidation,906xx,CA,15.07,4,Sep-2008,1,10.0,,10,0,1001,8.6%,23,w,10.0,0,44119,2,5,2,5,2.0,43118,85.0,1,1,807,71.0,11700,1,0,1,6,4412,10699.0,8.6,0,0,94.0,93,1,1,0,1.0,10.0,1.0,10.0,0,2,2,5,12,8,5,15,2,10,0.0,0,2,3,84.2,0.0,0,0,62184,44119,11700,50484,no
85616073,7500, 36 months, 13.99%,256.3,C,C3,Operations Manager,4 years,MORTGAGE,50000.0,Source Verified,n,credit_card,Credit card refinancing,305xx,GA,11.79,1,Dec-2006,0,3.0,69.0,11,1,444,2%,16,w,,0,41808,4,2,3,4,3.0,41364,98.0,2,4,318,65.0,22200,3,0,8,8,3801,18368.0,2.3,0,0,57.0,115,5,3,0,5.0,3.0,3.0,3.0,0,4,5,7,8,6,9,10,5,11,0.0,0,0,5,93.7,0.0,0,0,64633,41808,18800,42433,yes
84676822,10000, 36 months, 13.49%,339.31,C,C2,,n/a,MORTGAGE,85000.0,Source Verified,n,debt_consolidation,Debt consolidation,495xx,MI,26.67,0,Jul-2000,1,,,10,0,21751,94.6%,33,w,,0,106918,1,3,2,4,3.0,39982,64.0,1,1,15962,72.0,23000,5,11,4,6,11880,1239.0,92.9,0,0,109.0,192,10,3,4,31.0,,3.0,,0,2,4,2,3,14,5,14,4,10,0.0,0,0,3,100.0,50.0,0,0,145927,61733,17500,62558,yes
85583067,14000, 36 months, 11.49%,461.6,B,B5,Labratory Control Contamination ,10+ years,RENT,43000.0,Verified,n,debt_consolidation,,018xx,MA,18.45,0,Oct-2008,0,,,6,0,5200,32.5%,22,w,,0,17358,1,2,1,3,11.0,12158,67.0,2,6,3616,51.0,16000,0,5,2,9,2893,5361.0,40.4,0,0,93.0,66,6,6,0,11.0,,8.0,,0,2,4,2,8,6,4,16,4,6,0.0,0,0,3,100.0,50.0,0,0,34175,17358,9000,18175,yes
85512555,8000, 36 months, 10.99%,261.88,B,B4,Production Manager,10+ years,OWN,145000.0,Source Verified,n,other,Other,970xx,OR,10.97,0,Nov-2001,0,26.0,88.0,8,1,19346,98.2%,15,f,,0,319618,1,4,2,2,5.0,43854,75.0,0,0,18054,81.0,19700,0,2,1,3,39952,354.0,98.2,0,0,141.0,176,62,5,4,62.0,26.0,9.0,26.0,0,3,3,3,4,6,3,5,3,8,0.0,0,0,2,86.7,66.7,1,0,339180,63200,19700,58380,yes
85441486,6500, 36 months, 22.39%,249.56,E,E1,Paralegal,3 years,RENT,25000.0,Source Verified,n,debt_consolidation,Debt consolidation,117xx,NY,25.08,2,Jun-2007,2,18.0,,10,0,2125,17.1%,18,f,19.0,0,71804,2,6,0,1,17.0,69164,116.0,1,3,891,99.0,12400,1,0,4,5,7180,9655.0,12.2,0,0,106.0,109,6,6,0,6.0,,1.0,,6,2,3,2,4,11,3,5,3,10,0.0,0,1,2,61.1,50.0,0,0,72688,71804,11000,59773,no
85543303,5200, 36 months, 10.99%,170.22,B,B4,Rn,< 1 year,RENT,64000.0,Source Verified,n,moving,Moving and relocation,190xx,PA,9.14,0,May-2008,0,,,21,0,11978,31.9%,25,w,,0,132705,2,15,0,3,22.0,120727,95.0,3,3,8129,81.0,37500,0,0,1,6,6319,24322.0,33.0,0,0,81.0,98,4,4,0,6.0,,7.0,,0,3,3,5,6,18,6,7,3,21,0.0,0,0,3,100.0,0.0,0,0,164601,132705,36300,127101,yes
85723494,5000, 36 months, 11.49%,164.86,B,B5,Supervisor,3 years,MORTGAGE,60000.0,Source Verified,n,other,Other,700xx,LA,8.96,0,Apr-2013,1,,,4,0,174,34.8%,7,w,,0,132251,1,2,2,2,6.0,15289,91.0,0,1,174,89.0,500,1,1,1,5,33063,326.0,34.8,0,0,39.0,25,22,6,2,22.0,,6.0,,0,1,1,1,1,3,1,2,1,4,0.0,0,0,2,100.0,0.0,0,0,137094,15463,500,16804,yes
85541529,30000, 36 months, 10.99%,982.02,B,B4,Vice President,4 years,MORTGAGE,160000.0,Verified,n,debt_consolidation,Debt consolidation,120xx,NY,17.53,0,Mar-1995,0,,41.0,21,1,21842,39.1%,26,w,,0,57292,0,5,0,3,16.0,35450,58.0,1,3,3955,49.0,55800,1,0,0,6,2728,15810.0,46.4,0,0,68.0,256,10,10,0,10.0,,13.0,,0,10,15,11,12,9,16,17,15,21,0.0,0,0,1,100.0,54.5,0,1,116572,57292,29500,60772,yes
85573588,10000, 36 months, 11.49%,329.72,B,B5,,n/a,MORTGAGE,52954.0,Verified,n,other,Other,891xx,NV,29.33,0,Apr-1999,0,73.0,,14,0,26377,70.3%,37,w,73.0,0,61537,1,1,1,1,4.0,35160,,2,3,6799,70.0,37500,1,4,3,4,4396,10028.0,66.3,0,0,141.0,207,9,4,1,10.0,,7.0,,1,10,12,10,20,9,13,27,12,14,0.0,0,0,3,97.3,40.0,0,0,73477,61537,29800,35977,no
85616852,28000, 36 months, 12.79%,940.61,C,C1,Program Project Analyst,10+ years,RENT,86000.0,Not Verified,n,credit_card,Credit card refinancing,917xx,CA,11.23,0,May-1997,2,51.0,65.0,11,1,8108,33.2%,33,w,51.0,0,32894,3,2,1,1,2.0,24786,62.0,2,6,7462,51.0,24400,1,6,2,7,3289,10620.0,42.6,0,0,177.0,230,3,2,0,3.0,,2.0,,1,2,3,3,6,11,9,22,3,11,0.0,0,0,3,96.3,33.3,1,0,64673,32894,18500,40273,no
85667035,3000, 36 months, 14.49%,103.25,C,C4,Sales Specialist ,4 years,RENT,86000.0,Verified,n,medical,Medical expenses,913xx,CA,22.78,0,Mar-2005,1,,,12,0,21839,81.5%,19,f,,0,65482,0,6,1,2,9.0,43643,66.0,0,0,7737,70.0,26800,1,5,2,2,5457,4174.0,77.7,0,0,79.0,136,45,9,0,75.0,,1.0,,0,4,5,4,6,11,6,8,5,12,0.0,0,0,1,100.0,75.0,0,0,93070,65482,18700,66270,yes
85401818,6500, 36 months, 11.49%,214.32,B,B5,Substitute Teacher,6 years,RENT,26000.0,Verified,n,debt_consolidation,Debt consolidation,117xx,NY,12.74,2,Jul-2002,0,6.0,,13,0,6792,28.4%,25,f,,0,6792,1,0,0,0,39.0,0,,2,10,5498,28.0,23900,0,0,1,10,522,8616.0,41.8,0,0,39.0,168,2,2,1,2.0,,7.0,20.0,1,3,6,4,5,1,13,23,6,13,0.0,0,0,2,91.7,0.0,0,0,23900,6792,14800,0,yes
85616748,3000, 36 months,  8.59%,94.83,A,A5,Physical therapist assistant,10+ years,RENT,45000.0,Source Verified,n,credit_card,Credit card refinancing,161xx,PA,28.55,1,Mar-1994,0,1.0,,10,0,3169,9.9%,16,w,,1,36621,0,3,1,3,8.0,33452,69.0,0,1,2513,45.0,31900,0,0,3,4,3662,28731.0,9.9,0,61,122.0,268,23,8,0,23.0,1.0,0.0,1.0,0,5,5,6,12,4,7,12,5,9,0.0,1,0,1,81.2,0.0,0,0,80639,36621,31900,48739,yes
85543228,2000, 36 months,  9.49%,64.06,B,B2,Business Development Manager,2 years,RENT,85000.0,Not Verified,n,debt_consolidation,Debt consolidation,921xx,CA,14.11,0,Dec-2006,0,,,8,0,13273,29.8%,20,w,,0,39690,1,4,0,2,13.0,26417,67.0,3,3,5849,47.0,44500,0,0,0,5,4961,21691.0,37.1,0,0,74.0,115,4,4,0,7.0,,,,0,3,4,3,8,10,4,10,4,8,0.0,0,0,3,100.0,0.0,0,0,83796,39690,34500,39296,yes
85723782,8000, 36 months, 11.49%,263.78,B,B5,Teacher,10+ years,OWN,170000.0,Source Verified,n,debt_consolidation,Debt consolidation,088xx,NJ,16.75,0,Aug-1979,1,31.0,,22,0,38380,85.5%,36,f,,0,703545,1,8,0,1,21.0,205222,114.0,1,1,17927,105.0,44900,1,0,3,2,31979,1634.0,94.7,0,0,120.0,443,3,3,4,3.0,,3.0,31.0,0,7,11,7,11,9,12,22,11,22,0.0,0,0,1,97.2,85.7,0,0,717190,250180,30700,181243,yes
85747037,18000, 60 months, 18.99%,466.84,D,D3,Business Analyst,10+ years,RENT,81000.0,Source Verified,n,debt_consolidation,Debt consolidation,489xx,MI,17.7,1,Jan-2003,1,8.0,,9,0,13036,68.3%,26,w,8.0,0,31311,1,3,1,2,12.0,18275,41.0,1,1,3831,49.0,19100,1,7,2,3,3479,1323.0,83.5,0,0,161.0,162,2,2,3,57.0,,2.0,,1,2,5,2,5,11,6,12,5,9,0.0,0,1,2,92.3,100.0,0,0,64002,31311,8000,44902,yes
85742078,9600, 36 months, 11.49%,316.53,B,B5,Journey,4 years,RENT,50000.0,Verified,n,debt_consolidation,Debt consolidation,967xx,HI,30.63,0,May-2012,0,,,8,0,2660,14.5%,9,w,,0,28236,1,2,1,1,12.0,25576,57.0,2,4,2560,45.0,18400,0,0,0,5,3530,11740.0,18.5,0,0,50.0,40,2,2,0,2.0,,13.0,,0,2,2,4,4,2,6,7,2,8,0.0,0,0,3,100.0,0.0,0,0,63288,28236,14400,44888,yes
85802465,18800, 36 months, 10.99%,615.4,B,B4,Sales Director,10+ years,MORTGAGE,130000.0,Verified,n,debt_consolidation,,781xx,TX,12.26,0,Jan-2004,0,78.0,,5,0,10481,67.2%,30,w,,0,68078,1,2,2,3,1.0,57597,100.0,1,2,10481,74.0,15600,4,8,3,5,13616,1119.0,90.4,0,0,150.0,147,12,1,3,12.0,,2.0,,0,1,1,1,4,16,3,11,1,5,0.0,0,0,3,96.7,100.0,0,0,77508,68078,11600,61908,yes
85714890,8000, 36 months, 12.79%,268.75,C,C1,Bridge painter,4 years,RENT,80000.0,Source Verified,n,home_improvement,Home improvement,029xx,RI,15.77,1,Jan-2009,0,20.0,,4,0,5053,28.4%,12,w,,0,43329,1,0,1,1,5.0,38276,,2,2,1185,28.0,17800,1,1,3,3,10832,9842.0,18.0,0,0,52.0,90,9,5,0,9.0,34.0,5.0,34.0,0,2,3,2,7,2,3,9,3,4,0.0,0,0,3,75.0,0.0,0,0,56626,43329,12000,38826,yes
84103402,3000, 36 months, 11.49%,98.92,B,B5,Garden Shop Assistant,< 1 year,RENT,24000.0,Source Verified,n,debt_consolidation,Debt consolidation,275xx,NC,14.05,0,May-2009,1,,,10,0,1805,14.8%,19,w,,0,30365,2,4,2,2,4.0,28560,89.0,1,6,1677,69.0,12200,1,0,5,8,3037,5023.0,25.0,0,0,86.0,69,8,4,0,8.0,,4.0,,0,1,2,3,7,8,6,11,2,10,0.0,0,0,3,100.0,0.0,0,0,44227,30365,6700,32027,yes
85522104,20625, 36 months, 14.49%,709.84,C,C4,Loan doc specalist ,10+ years,MORTGAGE,43000.0,Verified,n,debt_consolidation,Debt consolidation,280xx,NC,26.93,0,Jul-2001,0,,,17,0,17623,52.8%,27,w,,0,32625,0,1,0,0,31.0,15002,62.0,2,6,6685,56.0,33400,0,0,0,6,1919,6582.0,69.7,0,0,153.0,180,11,11,2,11.0,,22.0,,0,4,8,7,11,4,16,21,8,17,0.0,0,0,2,100.0,28.6,0,0,57810,32625,21700,24410,yes
85756740,11225, 36 months, 13.99%,383.59,C,C3,,n/a,MORTGAGE,52662.0,Not Verified,n,debt_consolidation,Debt consolidation,751xx,TX,29.15,0,Feb-1996,0,,,16,0,8620,18.1%,34,w,,0,117814,0,3,1,3,10.0,28420,77.0,1,2,2066,44.0,47500,0,6,1,5,7854,19954.0,22.1,0,0,121.0,245,8,8,3,8.0,,7.0,,0,4,6,5,15,7,11,24,6,16,0.0,0,0,2,100.0,0.0,0,0,174858,37040,25600,36958,yes
85746512,9500, 36 months, 26.99%,387.79,F,F3,Cma,7 years,MORTGAGE,28000.0,Verified,n,debt_consolidation,Debt consolidation,283xx,NC,26.92,0,Dec-2005,2,,,6,0,1371,65.6%,12,w,,0,105179,2,2,0,3,19.0,16405,75.0,1,2,853,75.0,1800,2,0,10,6,17530,429.0,65.6,0,0,56.0,127,3,1,1,3.0,,1.0,,0,2,2,3,4,7,3,4,2,6,0.0,0,0,2,100.0,66.7,0,0,111014,17776,1800,21811,no
85782866,14000, 36 months,  9.49%,448.4,B,B2,Accounts Sales Executive ,10+ years,MORTGAGE,55000.0,Source Verified,n,debt_consolidation,,143xx,NY,6.26,1,Jun-1986,0,9.0,,7,0,10195,48.3%,20,f,,0,10195,0,0,0,0,39.0,0,,1,1,6452,48.0,21400,0,0,2,1,1699,1105.0,92.7,0,0,289.0,361,7,7,0,27.0,9.0,7.0,9.0,0,2,2,3,7,5,7,15,2,7,0.0,0,0,1,84.2,66.7,0,0,21400,10195,11300,0,yes
85613932,20000, 36 months, 11.49%,659.43,B,B5,Sgt ,6 years,MORTGAGE,54000.0,Verified,n,debt_consolidation,Debt consolidation,765xx,TX,24.2,0,Sep-2005,0,,,24,0,27334,35.5%,33,f,,0,183327,2,2,1,3,5.0,21197,82.0,1,8,5418,47.0,77000,3,7,4,12,7971,33259.0,31.1,0,0,48.0,130,12,2,2,12.0,,4.0,,0,5,7,10,12,7,21,24,7,24,0.0,0,0,3,100.0,20.0,0,0,237667,48531,48300,25871,no
85719156,10450, 36 months, 27.49%,429.38,F,F4,Technician,5 years,MORTGAGE,50000.0,Verified,n,home_improvement,Home improvement,606xx,IL,19.28,0,May-2005,2,27.0,,12,0,1723,10.3%,23,w,58.0,0,323412,3,3,2,2,5.0,83557,94.0,1,4,1723,27.0,16700,2,0,7,6,29401,13277.0,11.5,0,0,120.0,104,2,2,3,2.0,,5.0,,1,1,1,4,5,11,8,9,1,12,0.0,0,0,3,82.6,0.0,0,0,348265,85280,15000,83565,yes
